# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.12.0
# schema_version: 1.0
# benchmark_id: ac7778da98be
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,dp_rank,worker_id,worker_type,model,phase,stage,worker,Description
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,104,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,105,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,106,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,107,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,108,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,109,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,11,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,110,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,111,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,112,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,113,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,114,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,115,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,116,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,91.9782,19.0000,395.0000,52.7244,50.0000,55.0000,58.0000,65.0000,74.0000,87.5000,177.0000,217.0000,286.0000,,,,,,,117,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,118,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,119,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,12,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,120,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,121,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,122,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,123,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,124,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,125,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,126,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,127,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,128,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,84.3387,6.0000,835.0000,26.0601,54.0000,61.0000,65.0000,76.0000,87.0000,87.0000,87.0000,89.0000,218.0000,,,,,,,129,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,13,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,86.5882,16.0000,420.0000,38.9497,48.0000,57.0000,60.0000,67.5000,75.0000,88.0000,115.0000,198.9000,236.0000,,,,,,,130,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,97.5963,44.0000,624.0000,83.4290,52.0000,58.0000,62.0000,68.0000,76.0000,89.0000,154.0000,188.0000,624.0000,,,,,,,131,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,78.4836,14.0000,459.0000,30.5816,52.0000,57.0000,61.0000,66.0000,69.0000,81.0000,96.0000,124.0000,230.0000,,,,,,,132,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,82.3915,14.0000,428.0000,34.8222,47.0000,55.0000,59.0000,66.0000,73.0000,84.0000,105.0000,173.0000,228.0000,,,,,,,133,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,78.3407,18.0000,220.0000,20.5164,18.0000,39.0000,64.2000,78.0000,81.0000,84.0000,85.0000,86.0000,182.0000,,,,,,,134,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,111.8271,42.0000,331.0000,59.6300,52.0000,58.0000,61.0000,68.0000,81.0000,173.0000,209.0000,209.0000,233.0000,,,,,,,135,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,85.6141,41.0000,303.0000,33.7037,41.0000,54.0000,60.0000,70.0000,77.0000,91.0000,116.0000,128.0000,252.0000,,,,,,,136,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,85.1368,39.0000,418.0000,40.0829,39.0000,39.0000,39.0000,64.0000,77.0000,103.0000,105.0000,189.0000,232.0000,,,,,,,137,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,86.1657,21.0000,865.0000,47.0721,51.0000,57.0000,60.0000,62.0000,73.0000,85.0000,126.0000,208.0000,247.0000,,,,,,,138,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,59.0000,59.0000,59.0000,0.0000,59.0000,59.0000,59.0000,59.0000,59.0000,59.0000,59.0000,59.0000,59.0000,,,,,,,139,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,14,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,76.4060,32.0000,359.0000,31.6134,32.0000,32.0000,46.0000,64.0000,72.0000,85.0000,98.0000,115.0000,226.0000,,,,,,,140,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,82.1744,45.0000,384.0000,27.9822,52.0000,58.0000,61.0000,68.0000,77.0000,87.0000,101.0000,123.0000,198.1800,,,,,,,141,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,111.6877,49.0000,1000.0000,84.3164,54.0000,61.0000,65.0000,76.0000,90.0000,118.0000,165.0000,169.0000,341.0000,,,,,,,142,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,6.0000,6.0000,6.0000,0.0000,6.0000,6.0000,6.0000,6.0000,6.0000,6.0000,6.0000,6.0000,6.0000,,,,,,,143,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,15,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,16,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,17,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,18,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,19,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,2,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,20,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,21,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,22,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,23,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,24,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,25,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,26,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,27,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,28,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,29,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,3,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,30,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,31,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,32,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,33,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,34,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,35,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,36,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,37,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,38,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,39,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,4,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,40,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,41,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,42,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,43,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,44,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
n3u-mnnvl-88-frontend:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,3.0000,3.0000,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,3.0000,,,,,,,45,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
