throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,hit_rate,req_per_s,pd,conc,policy,sla_pass
3032.099098188441,0.12670050761425955,1.2475126903552791,2.8101522842639497,6.770000000000299,0.8330767986202121,2.0848160276603425,6:12,24,kv-t-c0.6,True
3033.2827964895123,0.12670050761425955,1.1630456852792577,3.245482233502571,6.770000000000299,0.8380024933120316,2.0856299170188604,6:12,24,kv-t-c0.7,True
3034.333668807533,0.12670050761425955,1.1857868020304068,2.9213280203043723,6.770000000000299,0.8406808754569418,2.086352477654475,6:12,24,kv-t-c0.8,True
3035.0220364473166,0.12670050761425955,1.1228062944162502,2.8556345177664753,6.770000000000299,0.8416039440243919,2.0868257866862283,6:12,24,kv-t-c0.9,True
3034.4502926254777,0.12670050761425955,1.117563451776732,3.0907097461933972,6.770000000000299,0.8425509735806138,2.086432666064215,6:12,24,kv-t-c1.0,True
3032.099098188441,0.12670050761425955,1.2475126903552791,2.8101522842639497,6.770000000000299,0.8330767986202121,2.0848160276603425,6:12,24,kv-s1.5-c0.8,True
3034.7703278030986,0.12670050761425955,1.1143147208122173,3.1065664974619267,6.770000000000299,0.8440500186781612,2.0866527164141915,6:12,24,kv-s3.0-c0.8,True
3196.1773520911347,2.457830659898036,31.65174558375702,41.74895832487232,7.5699999999998075,0.43042105390469415,2.197633241890324,6:12,48,rr,False
3652.6333419420735,4.6042070050752955,11.316008832487341,14.184713248730759,7.5699999999998075,0.4151601860559368,2.51148405373594,6:12,48,ll,False
4724.614478138114,0.1434339086296177,1.907005076142127,4.129137055837589,7.5699999999998075,0.8070955561950224,3.248558727656164,6:12,48,kv-nvda,True
4724.614478138114,0.1434339086296177,1.907005076142127,4.129137055837589,7.5699999999998075,0.8070955561950224,3.248558727656164,6:12,48,kv-t-c0.5,True
4726.892980643039,0.14294416243649266,1.988223350253861,4.016319390862691,7.5699999999998075,0.8142747248308639,3.2501253844135793,6:12,48,kv-t-c0.6,True
4737.851768902296,0.13644670050757668,1.6627506091358555,3.9017258883248473,7.5699999999998075,0.8270635032380423,3.257660447307891,6:12,48,kv-t-c0.7,True
4747.376606687292,0.13319796954317553,1.3124873096446663,3.723045685279203,7.5699999999998075,0.8336552853491332,3.2642095520145578,6:12,48,kv-t-c0.8,True
4746.2132309414455,0.13319796954317553,1.448934010152243,3.3702931472082582,7.5699999999998075,0.8352716251917164,3.2634096360742837,6:12,48,kv-t-c0.9,True
4749.162863966197,0.13319796954317553,1.4492762944162223,3.4108803045681952,7.5699999999998075,0.8370086827777312,3.2654377499342133,6:12,48,kv-t-c1.0,True
4726.892980643039,0.14294416243649266,1.988223350253861,4.016319390862691,7.5699999999998075,0.8142747248308639,3.2501253844135793,6:12,48,kv-s1.5-c0.8,True
4743.5344140945335,0.13644670050757668,1.332837005075703,3.741301116750833,7.5699999999998075,0.8412999817668285,3.261567730477944,6:12,48,kv-s3.0-c0.8,True
3579.9424824083717,13.37654253807068,76.4126415228418,90.29328208121774,9.969999999999972,0.43042105390469415,2.4615031447640625,6:12,120,rr,False
3409.425671316687,26.25739076142213,34.711365380711186,38.22422538071089,9.969999999999972,0.4068306617591519,2.3442588960645825,6:12,120,ll,False
5873.47631131558,0.34269421319845605,5.491451269035622,7.572423857867989,9.969999999999972,0.7792371414494755,4.038495166345334,6:12,120,kv-nvda,False
5873.47631131558,0.34269421319845605,5.491451269035622,7.572423857867989,9.969999999999972,0.7792371414494755,4.038495166345334,6:12,120,kv-t-c0.5,False
5943.679256850227,0.24690355329948943,4.456641370558259,6.498423197969714,9.969999999999972,0.8052567214567004,4.086765431036565,6:12,120,kv-t-c0.6,True
5999.571996020685,0.22416243654822665,3.5356491370558274,5.212646548223233,9.969999999999972,0.8160092722180551,4.125196258881879,6:12,120,kv-t-c0.7,True
5977.872493776514,0.19735050761448747,2.9421979695431446,4.533762182740986,9.969999999999972,0.823625443649117,4.110276076986132,6:12,120,kv-t-c0.8,True
5995.404300681651,0.19709096446678132,2.587993959390701,4.651951319797092,9.969999999999972,0.8284422869919443,4.122330627594822,6:12,120,kv-t-c0.9,True
6008.227762781699,0.1949238578680479,2.473802893401114,4.474603197969941,9.969999999999972,0.8299741928740932,4.13114780620625,6:12,120,kv-t-c1.0,True
5943.679256850227,0.24690355329948943,4.456641370558259,6.498423197969714,9.969999999999972,0.8052567214567004,4.086765431036565,6:12,120,kv-s1.5-c0.8,True
5996.711146003304,0.17747598984794877,2.261535837563315,4.391418121827655,9.969999999999972,0.8361203005940271,4.123229190598216,6:12,120,kv-s3.0-c0.8,True
