throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,hit_rate,req_per_s,pd,conc,policy,sla_pass
2924.3487540355263,0.12345177664974472,1.156548223350228,3.7912690355329914,7.072800000000134,0.8308653134565142,2.0107288566275328,9:9,24,kv-t-c0.5,True
2904.4890954745842,0.12345177664974472,1.0883248730965533,3.245482233502571,7.069400000000124,0.837965524929355,1.9970737176855202,9:9,24,kv-t-c0.6,True
2932.8375413358176,0.12345177664974472,1.0850761421319248,3.245482233502571,7.069200000000131,0.8407906396055063,2.0165655919207888,9:9,24,kv-t-c0.7,True
2905.4151146508407,0.12020304568522988,1.0938017258883974,2.7614213197969093,7.068200000000126,0.8421559595657173,1.997710431578458,9:9,24,kv-t-c0.8,True
2904.657233705874,0.12345177664974472,1.1143147208122173,2.7614213197969093,7.060600000000133,0.8423373784807044,1.9971893264661387,9:9,24,kv-t-c0.9,True
2933.0238069992997,0.12020304568522988,1.0655837563451769,2.916585228426243,7.068400000000126,0.8444505094904913,2.016693664793098,9:9,24,kv-t-c1.0,True
2904.4890954745842,0.12345177664974472,1.0883248730965533,3.245482233502571,7.069400000000124,0.837965524929355,1.9970737176855202,9:9,24,kv-s1.5-c0.8,True
2907.2735445924195,0.12020304568522988,1.0850761421319248,2.7419289340101614,7.071000000000124,0.8446118468148885,1.9989882541043782,9:9,24,kv-s3.0-c0.8,True
3315.3539232371863,22.916409187817067,48.629600558375614,57.40887837563503,11.308799999999641,0.28331199284000014,2.2795768781637347,9:9,120,rr,False
3696.5602058318595,17.556752030456778,25.645751218274427,28.094557258883242,11.311599999999634,0.3034994681801492,2.5416873640225317,9:9,120,ll,False
5320.4504271337155,0.1786802030457011,3.019629187817145,4.804710862944262,11.300999999999648,0.7760498735430292,3.658244656808153,9:9,120,kv-nvda,True
5320.4504271337155,0.1786802030457011,3.019629187817145,4.804710862944262,11.300999999999648,0.7760498735430292,3.658244656808153,9:9,120,kv-t-c0.5,True
5352.9621269374675,0.1494416243654655,1.7984580710660225,3.9017258883248473,11.306799999999626,0.8069022708855959,3.680599108507255,9:9,120,kv-t-c0.6,True
5337.617158020307,0.1494416243654655,1.9651282741117484,3.9017258883248473,11.326199999999654,0.8151886654025914,3.6700481878062927,9:9,120,kv-t-c0.7,True
5330.9462740932095,0.1461928934010075,2.2145725380709678,4.216187411167311,11.307599999999637,0.8222318269021659,3.66546140970983,9:9,120,kv-t-c0.8,True
5349.392188201739,0.1429441624365495,1.4749238578680206,3.85685192893402,11.309599999999643,0.8265945524577927,3.6781444837562174,9:9,120,kv-t-c0.9,True
5361.5721240635385,0.1429441624365495,1.4976649746192834,3.8327801522843856,11.327599999999636,0.8331219821990391,3.6865191854655794,9:9,120,kv-t-c1.0,True
5352.9621269374675,0.1494416243654655,1.7984580710660225,3.9017258883248473,11.306799999999626,0.8069022708855959,3.680599108507255,9:9,120,kv-s1.5-c0.8,True
5348.000676533846,0.1429441624365495,1.547344111675045,3.723045685279203,11.304999999999641,0.8373612516125175,3.6771877057176523,9:9,120,kv-s3.0-c0.8,True
1390.5551804129902,1.6081218274111961,7.072487309644657,10.347208121827407,6.770000000000299,0.27656138360333565,0.9561203752222971,12:6,12,rr,False
1495.444569306698,0.45807106598977043,5.685279187817287,9.018477157360394,6.770000000000299,0.4890106918495898,1.0282404056090844,12:6,12,ll,False
1650.1721798513495,0.12020304568522988,1.0720812182739792,2.553502538071143,6.770000000000299,0.8402263012699552,1.134628288042678,12:6,12,kv-nvda,True
1650.1721798513495,0.12020304568522988,1.0720812182739792,2.553502538071143,6.770000000000299,0.8402263012699552,1.134628288042678,12:6,12,kv-t-c0.5,True
1651.647458151633,0.12020304568522988,1.0233502538071662,2.7864899492360564,6.770000000000299,0.8412068762104578,1.1356426624895841,12:6,12,kv-t-c0.6,True
1650.6476337599906,0.12020304568522988,1.0363451776647707,2.7650291878176176,6.770000000000299,0.8415341148571138,1.1349552014769193,12:6,12,kv-t-c0.7,True
1651.9467038094194,0.12020304568522988,1.0168527918781365,2.553502538071143,6.770000000000299,0.8438462361736537,1.1358484183449697,12:6,12,kv-t-c0.8,True
1651.8554516020831,0.12020304568522988,1.0168527918781365,2.553502538071143,6.770000000000299,0.8447519615492308,1.1357856749918491,12:6,12,kv-t-c0.9,True
1652.2991171950168,0.12020304568522988,1.0168527918781365,2.511269035532905,6.770000000000299,0.8451558753599568,1.1360907313600999,12:6,12,kv-t-c1.0,True
1651.647458151633,0.12020304568522988,1.0233502538071662,2.7864899492360564,6.770000000000299,0.8412068762104578,1.1356426624895841,12:6,12,kv-s1.5-c0.8,True
1651.748465911278,0.12020304568522988,1.0168527918781365,2.553502538071143,6.770000000000299,0.8455041083967748,1.1357121135825092,12:6,12,kv-s3.0-c0.8,True
2337.5625103474504,1.741319796954258,7.4785786802031,10.574619289340035,7.5699999999998075,0.27656138360333565,1.6072653397581778,12:6,24,rr,False
2344.241280319945,2.046700507614105,7.150456852791876,10.139289340101413,7.5699999999998075,0.30854017561807373,1.6118575401555963,12:6,24,ll,False
2726.442956705802,0.12020304568522988,1.0655837563451769,2.687440659898016,7.5699999999998075,0.838905708488785,1.874652440627007,12:6,24,kv-nvda,True
2726.442956705802,0.12020304568522988,1.0655837563451769,2.687440659898016,7.5699999999998075,0.838905708488785,1.874652440627007,12:6,24,kv-t-c0.5,True
2724.8274151124733,0.12020304568522988,1.0655837563451769,2.621725888324818,7.5699999999998075,0.8403965383901821,1.8735416236985183,12:6,24,kv-t-c0.6,True
2724.1631447651807,0.12020304568522988,1.0395939086293993,3.0091287817260763,7.5699999999998075,0.8407360998310636,1.8730848835254936,12:6,24,kv-t-c0.7,True
2723.7694729602854,0.12020304568522988,1.0363451776649981,3.2357360406090265,7.5699999999998075,0.8437058932394185,1.8728142019738998,12:6,24,kv-t-c0.8,True
2724.2270346901455,0.12020304568522988,1.0363451776649981,3.1239812182734568,7.5699999999998075,0.843941167329169,1.8731288130724044,12:6,24,kv-t-c0.9,True
2725.8836845450533,0.12020304568522988,1.0655837563451769,2.5112690355330187,7.5699999999998075,0.8431379037055783,1.8742678952916485,12:6,24,kv-t-c1.0,True
2724.8274151124733,0.12020304568522988,1.0655837563451769,2.621725888324818,7.5699999999998075,0.8403965383901821,1.8735416236985183,12:6,24,kv-s1.5-c0.8,True
2724.9236917256007,0.12020304568522988,1.0363451776649981,2.6187204060919385,7.5699999999998075,0.8447649689431356,1.8736078217414045,12:6,24,kv-s3.0-c0.8,True
3723.793713499214,7.244644771573917,27.70909096446735,35.4361723350255,13.970000000000315,0.27656138360333565,2.5604126270946503,12:6,120,rr,False
3616.8209749866032,9.70175243654785,15.87773715736057,18.574026091369888,13.970000000000315,0.23704560552042925,2.4868601235148513,12:6,120,ll,False
4308.553932537308,0.13319796954317553,1.2702538071066556,3.7717766497461866,13.970000000000315,0.8022426572690908,2.9624830863738887,12:6,120,kv-nvda,True
4308.553932537308,0.13319796954317553,1.2702538071066556,3.7717766497461866,13.970000000000315,0.8022426572690908,2.9624830863738887,12:6,120,kv-t-c0.5,True
4303.302118155326,0.13319796954317553,1.6795939086294425,4.197360406091377,13.970000000000315,0.814250535642199,2.958872034609652,12:6,120,kv-t-c0.6,True
4308.395186720544,0.1299492385786607,1.2033340101522185,3.7961344162436603,13.970000000000315,0.825979325546088,2.9623739356461596,12:6,120,kv-t-c0.7,True
4308.249586305513,0.1299492385786607,1.2475126903552791,3.803176142132088,13.970000000000315,0.8308491112641064,2.96227382345686,12:6,120,kv-t-c0.8,True
4308.885149604768,0.1299492385786607,1.1727918781725748,3.6060913705583744,13.970000000000315,0.8370817067435122,2.9627108251873353,12:6,120,kv-t-c0.9,True
4310.900811692787,0.12670050761425955,1.1987817258883524,3.446903553299478,13.970000000000315,0.837878124370311,2.9640967576688824,12:6,120,kv-t-c1.0,True
4303.302118155326,0.13319796954317553,1.6795939086294425,4.197360406091377,13.970000000000315,0.814250535642199,2.958872034609652,12:6,120,kv-s1.5-c0.8,True
4311.4132016297135,0.1299492385786607,1.1857868020304636,3.1314477157360443,13.970000000000315,0.8409969323088375,2.9644490676423776,12:6,120,kv-s3.0-c0.8,True
1160.7423109044637,3.6255837563451223,7.803451776649808,10.38619289340113,7.5699999999998075,0.17792722842330075,0.7981052384478279,15:3,12,rr,False
1372.5526667246977,0.3768527918782638,5.266192893401012,8.661116751269219,7.5699999999998075,0.5046588149168794,0.9437421752162515,15:3,12,ll,False
1480.0955955951508,0.12020304568522988,1.0720812182739792,3.2357360406090265,7.5699999999998075,0.84006884334374,1.0176867312845579,15:3,12,kv-nvda,True
1480.0955955951508,0.12020304568522988,1.0720812182739792,3.2357360406090265,7.5699999999998075,0.84006884334374,1.0176867312845579,15:3,12,kv-t-c0.5,True
1481.2760769685826,0.12020304568522988,1.039593908629513,2.553502538071143,7.5699999999998075,0.8428156854565698,1.018498408742315,15:3,12,kv-t-c0.6,True
1481.3124022910388,0.12020304568522988,1.0363451776649981,2.553502538071143,7.5699999999998075,0.8428458078424544,1.0185233853713809,15:3,12,kv-t-c0.7,True
1481.8930793559828,0.12020304568522988,1.0168527918781365,2.3195939086294857,7.5699999999998075,0.8440253730897102,1.018922648328391,15:3,12,kv-t-c0.8,True
1482.360882341034,0.12020304568522988,1.0233502538071662,2.3195939086294857,7.5699999999998075,0.8447731841392859,1.019244301127142,15:3,12,kv-t-c0.9,True
1482.2840222446384,0.12020304568522988,1.0168527918781365,2.3195939086294857,7.5699999999998075,0.8451994615395323,1.0191914535269597,15:3,12,kv-t-c1.0,True
1481.2760769685826,0.12020304568522988,1.039593908629513,2.553502538071143,7.5699999999998075,0.8428156854565698,1.018498408742315,15:3,12,kv-s1.5-c0.8,True
1482.399733693686,0.12020304568522988,1.0233502538071662,2.3195939086294857,7.5699999999998075,0.8453945724481033,1.0192710146084898,15:3,12,kv-s3.0-c0.8,True
1856.5040377015864,3.628832487309637,7.845685279187819,10.386192893400903,9.169999999999872,0.17792722842330075,1.2764983095469602,15:3,24,rr,False
2012.695173611021,1.117563451776732,6.695634517766393,9.226395939086274,9.169999999999872,0.3488233899413595,1.3838924853234098,15:3,24,ll,False
2256.658380710124,0.12020304568522988,1.0883248730964397,3.245482233502571,9.169999999999872,0.836809464271085,1.5516371360914238,15:3,24,kv-nvda,True
2256.658380710124,0.12020304568522988,1.0883248730964397,3.245482233502571,9.169999999999872,0.836809464271085,1.5516371360914238,15:3,24,kv-t-c0.5,True
2255.586121885085,0.12020304568522988,1.0883248730965533,3.602842639593973,9.169999999999872,0.8393399728852887,1.5508998704837207,15:3,24,kv-t-c0.6,True
2256.0966624115513,0.12020304568522988,1.0655837563451769,3.245482233502571,9.169999999999872,0.8420918353957659,1.5512509088363202,15:3,24,kv-t-c0.7,True
2256.9541345786415,0.12020304568522988,1.0363451776649981,2.767918781725939,9.169999999999872,0.842771186477422,1.5518404910562058,15:3,24,kv-t-c0.8,True
2256.7470873463535,0.12020304568522988,1.0363451776649981,3.245482233502571,9.169999999999872,0.8433040332277301,1.551698129156288,15:3,24,kv-t-c0.9,True
2257.6077266403922,0.12020304568522988,1.0363451776649981,2.621725888324818,9.169999999999872,0.8453963980472479,1.5522898890348877,15:3,24,kv-t-c1.0,True
2255.586121885085,0.12020304568522988,1.0883248730965533,3.602842639593973,9.169999999999872,0.8393399728852887,1.5508998704837207,15:3,24,kv-s1.5-c0.8,True
2259.168566620811,0.12020304568522988,1.0363451776649981,2.5535025380710294,9.169999999999872,0.8461136303111528,1.5533630941322192,15:3,24,kv-s3.0-c0.8,True
2570.103915440202,4.786149796954533,12.969814416244049,20.75847553299485,21.97000000000062,0.17792722842330075,1.767156567825782,15:3,120,rr,False
2642.2174324929542,3.1999999999999886,7.55979695431472,10.399187817258849,21.97000000000062,0.20945852044773733,1.8167405066397737,15:3,120,ll,False
2749.4881033200645,0.1267005076142027,1.1532994923858269,3.723045685279203,21.97000000000062,0.8324647665070104,1.890497863044072,15:3,120,kv-nvda,False
2749.4881033200645,0.1267005076142027,1.1532994923858269,3.723045685279203,21.97000000000062,0.8324647665070104,1.890497863044072,15:3,120,kv-t-c0.5,False
2745.3001780185773,0.12345177664974472,1.0883248730964397,3.0050761421319976,21.97000000000062,0.8331128542033165,1.887618322003873,15:3,120,kv-t-c0.6,False
2749.708383489121,0.1267005076142027,1.0883248730964397,2.899606852791919,21.97000000000062,0.8387566939586132,1.8906493236699133,15:3,120,kv-t-c0.7,False
2750.0367935025793,0.12670050761425955,1.0923551776648992,2.485279187817241,21.97000000000062,0.8402997816355223,1.8908751324042357,15:3,120,kv-t-c0.8,False
2749.9619915042176,0.1267005076142027,1.0655837563451769,2.8597814720807264,21.97000000000062,0.8417002443792655,1.8908236999147177,15:3,120,kv-t-c0.9,False
2749.117794416082,0.12345177664974472,1.0655837563451769,2.591228223350413,21.97000000000062,0.8434553297568325,1.8902432453969542,15:3,120,kv-t-c1.0,False
2745.3001780185773,0.12345177664974472,1.0883248730964397,3.0050761421319976,21.97000000000062,0.8331128542033165,1.887618322003873,15:3,120,kv-s1.5-c0.8,False
2748.7717124877545,0.12345177664974472,1.0601682741118452,2.7614213197969093,21.97000000000062,0.8437170750341786,1.890005285776343,15:3,120,kv-s3.0-c0.8,False
